course_id,title,provider,mapped_skill,cost,duration_hours,difficulty,source_url,description_preview
9425,"(SCTP) Sustainability and Environmental Professionals (Classroom, Synchronous and Asynchronous) (Full-time) (TA-eligible)",Republic Polytechnic,Supply Chain Coordination,1782.0,270.0,Intermediate,,"This comprehensive course equips participants with the knowledge and skills to drive sustainability initiatives for strategic decision-making, innovation, and competitive advantage in business. It begins with an introduction to sustainability principles and advances to climate change adaptation stra"
9426,(eCornell) Developing a Distribution and Marketing Strategy,GENASHTIM,Supply Chain Coordination,700.0,12.0,Unspecified,,"In this course, you will explore the process of taking an unassembled product to a shippable product. You will investigate supply chain areas of fulfillment and reverse logistics (i.e., returns, recycling, and so on) as well as marketing. You will first learn how to decide whether to outsource produ"
9427,AI Technologies using Python for Industrial Application,BOSCH REXROTH PTE. LTD.,Supply Chain Coordination,231.0,16.0,Unspecified,,"TThis course aims to equip students with AI technologies and Industry 4.0 knowledge and skills needed to understand the development of intelligent manufacturing supply chain and connected systems, as well as to apply AI techniques to a variety of industrial problems._x000D_  The focus of the course"
9428,AI-Enhanced Digital Marketing Strategies,GREENSAFE INTERNATIONAL PTE. LTD.,Supply Chain Coordination,287.0,7.0,Unspecified,,"The course is tailored for marketers in the Logistics and Manufacturing Sector, recognising their pivotal role in grasping customer needs, devising effective promotional strategies, and engaging with stakeholders across the supply chain. Marketers are entrusted with understanding the distinct requir"
9429,Accident and Incident Response Management (Classroom & Asynchronous e-learning),SINGAPORE CHINESE CHAMBER INSTITUTE OF BUSINESS,Supply Chain Coordination,240.0,16.0,Unspecified,,"The Accident and Incident Response Management module is to equip Managers, Assistant Managers, Supervisors or Team Leads involved in organising events with the technical skills and competencies to develop plans and procedures for effective accident and incident response management to ensure the prop"
9430,Accident and Incident Response Management (Synchronous & Asynchronous e-learning),SINGAPORE CHINESE CHAMBER INSTITUTE OF BUSINESS,Supply Chain Coordination,240.0,16.0,Unspecified,,"The Accident and Incident Response Management module is to equip Managers, Assistant Managers, Supervisors or Team Leads involved in organising events with the technical skills and competencies to develop plans and procedures for effective accident and incident response management to ensure the prop"
9431,Advanced Certificate in Digital Supply Chain Module 1: The Digital Supply Chain,SINGAPORE MANAGEMENT UNIVERSITY,Supply Chain Coordination,900.0,22.0,Advanced,,"At the end of the 3-day module, participants will be able to:_x000D_ â€¢ Develop an understanding of the impact of digitalisation strategy that embeds the latest technologies_x000D_ â€¢ Evaluate the various tech developments impacting different sectors of supply chain_x000D_ â€¢ Identify the benefit"
9432,Advanced Certificate in Digital Supply Chain Module 1: The Digital Supply Chain (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Supply Chain Coordination,900.0,22.0,Advanced,,"At the end of the 3-day module, participants will be able to:_x000D_ â€¢ Develop an understanding of the impact of digitalisation strategy that embeds the latest technologies_x000D_ â€¢ Evaluate the various tech developments impacting different sectors of supply chain_x000D_ â€¢ Identify the benefit"
9789,Mastering Advanced Visual Vocabulary Using Tableau,SINGAPORE MANAGEMENT UNIVERSITY,Tableau,600.0,15.0,Advanced,,"Mastering Tableau 'hacking' and shortcuts is key to developing a more sophisticated visual vocabulary in Tableau._x000D_ _x000D_ In this course, participants will be taught the operating principle of the foundational workings of Tableau. They will also learn to enhance their Tableau visuals through"
9790,Mastering Advanced Visual Vocabulary Using Tableau (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Tableau,600.0,15.0,Advanced,,"Mastering Tableau 'hacking' and shortcuts is key to developing a more sophisticated visual vocabulary in Tableau._x000D_ _x000D_ In this course, participants will be taught the operating principle of the foundational workings of Tableau. They will also learn to enhance their Tableau visuals through"
9791,Tableau: Unlocking Insights with Analytics II,SINGAPORE MANAGEMENT UNIVERSITY,Tableau,600.0,16.0,Intermediate,,"This course is a follow-on from the 2-day course, â€˜Tableau: Unlocking Insights with Analyticsâ€™. The overall objective of the course is to equip participants with a deeper practical knowledge and skills to formulate and test hypotheses through the use of visual analytic techniques and communicate"
9792,Tableau: Unlocking Insights with Analytics II (Synchronous E-learning),SINGAPORE MANAGEMENT UNIVERSITY,Tableau,600.0,16.0,Unspecified,,"At the end of the 2-days module, participants will be able to:_x000D_ â€¢ Identify opportunities and risk from visual exploration of business data_x000D_ â€¢ Communicate insights through a cohesive visual story"
9793,"(ACEY) Assist in Planning and Implementing of Developmentally Appropriate Teaching, Learning and Caregiving Approaches Aligned to Curriculum Frameworks Part A: Caregiving as Curriculum and Transition Planning",KLC INTERNATIONAL INSTITUTE PTE. LTD.,Training Needs Analysis,152.625,36.0,Unspecified,,"In an infant toddler centre, routine care occupies the most time. Infants and toddlers depend much on the caregivers to meet their needs. Young children need routines because they make them feel safe and secure. Routines also provide opportunities for children to experience success in what they are"
9794,"(ACEY/CCP) Assist in Planning and Implementing of Developmentally Appropriate Teaching, Learning and Caregiving Approaches Aligned to Curriculum Frameworks Part A: Caregiving as Curriculum and Transition Planning",KLC INTERNATIONAL INSTITUTE PTE. LTD.,Training Needs Analysis,152.625,36.0,Unspecified,,"In an infant toddler centre, routine care occupies the most time. Infants and toddlers depend much on the caregivers to meet their needs. Young children need routines because they make them feel safe and secure. Routines also provide opportunities for children to experience success in what they are"
9795,"(HCIC) Assist in Planning and Implementing of Developmentally Appropriate Teaching, Learning and Caregiving Approaches Aligned to Curriculum Frameworks Part A: Caregiving as a Curriculum",KLC INTERNATIONAL INSTITUTE PTE. LTD.,Training Needs Analysis,150.0,18.0,Unspecified,,"Caregiving routines can be great opportunities for educarers to offer one to one interaction and play with the young children. In this module, students will explore the importance of responsive care routines, gain knowledge of responsive caregiving and plan purposeful caregiving activities to meet y"
9796,"(HCIC/CCP) Assist in Planning and Implementing of Developmentally Appropriate Teaching, Learning and Caregiving Approaches Aligned to Curriculum Frameworks Part A: Caregiving as a Curriculum",KLC INTERNATIONAL INSTITUTE PTE. LTD.,Training Needs Analysis,150.0,18.0,Unspecified,,"Caregiving routines can be great opportunities for educarers to offer one to one interaction and play with the young children. In this module, students will explore the importance of responsive care routines, gain knowledge of responsive caregiving and plan purposeful caregiving activities to meet y"
9797,"(PDECCE-T) Professional Development, Reflective Practice and Continuous Learning",KLC INTERNATIONAL INSTITUTE PTE. LTD.,Training Needs Analysis,182.667,21.0,Intermediate,,"Early childhood educators have a major influence in the lives of young children, and the use of many talents and skills are required in teaching. They are also expected to be models of communication and interpersonal skills in their interactions with children, parents and colleagues. Teachers need a"
9798,"(PDECCE-T/CCP) Professional Development, Reflective Practice and Continuous Learning",KLC INTERNATIONAL INSTITUTE PTE. LTD.,Training Needs Analysis,182.667,21.0,Intermediate,,"Early childhood educators have a major influence in the lives of young children, and the use of many talents and skills are required in teaching. They are also expected to be models of communication and interpersonal skills in their interactions with children, parents and colleagues. Teachers need a"
9799,(eCornell) Employee Training and Development,GENASHTIM,Training Needs Analysis,700.0,12.0,Unspecified,,"In this course, you will learn when training is the right course of action and how you can design and deliver instruction  to meet your training needs. Professor Bradford Bell of Cornell's ILR School will take you from the analysis stage to the evaluation stage, as you explore training within your o"
9800,3-D People Development (SFw),CAPELLE CONSULTING PTE. LTD.,Training Needs Analysis,360.0,16.0,Unspecified,,1. Identify team learning needs to support organizational objectives with a total training plan_x000D_ 2. Identify individual learning needs so as to close performance gaps_x000D_ 3. Conduct discussion with individual staff to identify developmental priorities and co-develop an Individual Developmen
9801,A Step-by-Step Guide to Successful Job Redesign,Republic Polytechnic,Training Needs Analysis,153.0,16.0,Beginner,,"By the end of the workshop, participants will be able to_x000D_ â€¢	Explain the fundamentals and benefits of Job Redesign_x000D_ â€¢	Describe the process of Job Redesign_x000D_ â€¢	Explain the common approaches and methods of Job Redesign, and how to apply them_x000D_ â€¢	Conduct job analysis to ide"
9802,Adapt to Change,SERVICE QUALITY CENTRE PTE. LTD.,Training Needs Analysis,150.0,16.0,Unspecified,,"This course aims to develop personal mastery competence to stay resilient and adaptive in trying times while keeping relevant and aligned with organisational goals. _x000D_ On completion of this course, learners will be able to :_x000D_ 1. Access the different sources of information in identifying t"
9886,"Advanced Certificate in Digital Procurement Module 6: Artificial Intelligence, Automation and Robotics in Procurement",SINGAPORE MANAGEMENT UNIVERSITY,Vendor Management,600.0,17.0,Advanced,,"Harnessing artificial intelligence (AI), robotic process automation (RPA), cognitive automation, and machine learning in procurement processes signifies a paradigm shift towards intelligent, data-driven decision-making. These technologies empower enterprises to automate repetitive tasks, analyse vas"
9887,"Advanced Certificate in Digital Procurement Module 6: Artificial Intelligence, Automation and Robotics in Procurement (Synchronous E-Learning)",SINGAPORE MANAGEMENT UNIVERSITY,Vendor Management,600.0,17.0,Advanced,,"Harnessing artificial intelligence (AI), robotic process automation (RPA), cognitive automation, and machine learning in procurement processes signifies a paradigm shift towards intelligent, data-driven decision-making. These technologies empower enterprises to automate repetitive tasks, analyse vas"
9888,"Advanced Certificate in Governance, Risk Management and Data Compliance Module 4: Policy and Third Party Management of Data",SINGAPORE MANAGEMENT UNIVERSITY,Vendor Management,600.0,17.0,Advanced,,"At the end of the 2-day module, participants will be able to:_x000D_ â€¢ Monitor and review the resources and effectiveness of policies and procedures_x000D_ â€¢ Develop strategies for policy implementation    _x000D_ â€¢ Develop strategic vendor management plans and set KPIs for vendors_x000D_ â€¢"
9889,"Advanced Certificate in Governance, Risk Management and Data Compliance Module 4: Policy and Third Party Management of Data (Synchronous E-Learning)",SINGAPORE MANAGEMENT UNIVERSITY,Vendor Management,600.0,17.0,Advanced,,"At the end of the 2-day module, participants will be able to:_x000D_ â€¢ Monitor and review the resources and effectiveness of policies and procedures_x000D_ â€¢ Develop strategies for policy implementation    _x000D_ â€¢ Develop strategic vendor management plans and set KPIs for vendors_x000D_ â€¢"
9890,Audio Visual Technician Course,AAT TRAINING HUB PTE. LTD.,Vendor Management,360.0,16.0,Intermediate,,"Discover our comprehensive course designed to equip learners with essential skills and competencies in audio visual technology. _x000D_ _x000D_ From equipment specifications to technical designs, documentation, vendor management, installations, and testing for broadcast systems, our course covers it"
9891,Contract and Vendor Management,NTUC LEARNINGHUB PTE. LTD.,Vendor Management,675.0,20.0,Unspecified,,"In today's rapidly evolving technological landscape, understanding of Contract and Vendor Management is essential for any aspiring technology leader. _x000D_ _x000D_ This intensive and interactive 2-day course is tailored specifically for junior and aspiring Chief Technology Officers (CTOs) seeking"
9892,Contract and Vendor Management for Technology Solutions,SINGAPORE MANAGEMENT UNIVERSITY,Vendor Management,480.0,16.0,Unspecified,,"At the end of the 2-day course, participants will be able to:_x000D_ â€¢ Draft, negotiate and formalise contracts with relevant information and key clauses for technology services_x000D_ â€¢ Monitor activities and performance of technology vendors and/or service providers in accordance to agreement"
9893,Contract and Vendor Management for Technology Solutions (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Vendor Management,480.0,16.0,Unspecified,,"At the end of the 2-day course, participants will be able to:_x000D_ â€¢ Draft, negotiate and formalise contracts with relevant information and key clauses for technology services_x000D_ â€¢ Monitor activities and performance of technology vendors and/or service providers in accordance to agreement"
9894,Develop Purchasing and Vendor Management,SINGAPORE INSTITUTE OF MATERIALS MANAGEMENT,Vendor Management,310.0,16.0,Unspecified,,The course aims to nurture relevant logistic and procurement executives with the domain knowledge of PURCHASING & VENDOR methodology to manage purchasing operations well. _x000D_ _x000D_ Learners will be able to develop good documentation system in their purchasing and logistics value chain._x000D_
9895,Events Operations & Logistics (in PDC in MICE Management in Specialist Diploma in MICE & Events Management),Temasek Polytechnic,Vendor Management,972.0,30.0,Unspecified,,"This subject covers the management of logistics relating to the operation of fairs, exhibitions and events. This includes layout planning, freight management and vendor management. The subject also integrates management implications such as risk management, legal documentation, customer experience a"
9903,Administration for Non-Profit Organisations (in MC Community Leadership (in Diploma in Gerontology (Community Health & Social Care))),Temasek Polytechnic,Workforce Planning,509.4,60.0,Unspecified,,"a) Apply gerontological concepts to develop individualised care plans for older adults_x000D_ b) Plan, implement and evaluate psychosocial programmes_x000D_ c) Engage and manage stakeholders effectively to deliver quality services_x000D_ d) Contribute to workforce planning, staff engagement and recr"
9904,Advanced Certificate in Future Workforce Architecture Module 4: Workforce Planning for the Future of Work,SINGAPORE MANAGEMENT UNIVERSITY,Workforce Planning,600.0,16.0,Advanced,,"In this dynamic, hands-on module, particicpants will explore the critical aspects of workforce planning within your organisation and learn to support the implementation of a talent management strategy. They will discover how to develop targeted, data-driven human capital solutions with the goal of h"
9905,Advanced Certificate in Future Workforce Architecture Module 4: Workforce Planning for the Future of Work (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Workforce Planning,600.0,16.0,Advanced,,"In this dynamic, hands-on module, particicpants will explore the critical aspects of workforce planning within your organisation and learn to support the implementation of a talent management strategy. They will discover how to develop targeted, data-driven human capital solutions with the goal of h"
9906,Anatomy & Physiology of Ageing (in MC in Gerontology Fundamentals (in Diploma in Gerontology (Community Health & Social Care))),Temasek Polytechnic,Workforce Planning,509.4,60.0,Beginner,,"a) Apply gerontological concepts to develop individualised care plans for older adults_x000D_ b) Plan, implement and evaluate psychosocial programmes_x000D_ c) Engage and manage stakeholders effectively to deliver quality services_x000D_ d) Contribute to workforce planning, staff engagement and recr"
9907,Basic Gerontological Counselling (in MC Health & Social Care Delivery (in Diploma in Gerontology (Community Health & Social Care))),Temasek Polytechnic,Workforce Planning,509.4,60.0,Beginner,,"a) Apply gerontological concepts to develop individualised care plans for older adults_x000D_ b) Plan, implement and evaluate psychosocial programmes_x000D_ c) Engage and manage stakeholders effectively to deliver quality services_x000D_ d) Contribute to workforce planning, staff engagement and recr"
9908,Building Organisational Resilience through Effective Workforce Planning,ADEPT ACADEMY PTE. LTD.,Workforce Planning,550.0,16.0,Intermediate,,"This course enables HR professionals to become strategic partners in their organisations, capable of making data-driven decisions that enhance organisational agility, foster innovation, and drive sustainable growth in Singapore's competitive business environment._x000D_"
9909,Catering Management,Republic Polytechnic,Workforce Planning,1698.0,60.0,Unspecified,,"Students will learn about revenue management for banquet space, food production, manpower planning and limitations of outdoor catering."
9910,Coaching & Case Management (in MC in Person-Centred Care Management (in Diploma in Gerontology (Community Health & Social Care))),Temasek Polytechnic,Workforce Planning,509.4,60.0,Unspecified,,"a) Apply gerontological concepts to develop individualised care plans for older adults_x000D_ b) Plan, implement and evaluate psychosocial programmes_x000D_ c) Engage and manage stakeholders effectively to deliver quality services_x000D_ d) Contribute to workforce planning, staff engagement and recr"
9911,Community Based Nursing & Therapy Support (in MC Health & Social Care Delivery (in Diploma in Gerontology (Community Health & Social Care))),Temasek Polytechnic,Workforce Planning,509.4,60.0,Unspecified,,"a) Apply gerontological concepts to develop individualised care plans for older adults_x000D_ b) Plan, implement and evaluate psychosocial programmes_x000D_ c) Engage and manage stakeholders effectively to deliver quality services_x000D_ d) Contribute to workforce planning, staff engagement and recr"
9912,Community Development with Older Adults (in MC Community Leadership (in Diploma in Gerontology (Community Health & Social Care))),Temasek Polytechnic,Workforce Planning,509.4,60.0,Unspecified,,"a) Apply gerontological concepts to develop individualised care plans for older adults_x000D_ b) Plan, implement and evaluate psychosocial programmes_x000D_ c) Engage and manage stakeholders effectively to deliver quality services_x000D_ d) Contribute to workforce planning, staff engagement and recr"
